fold,epoch,lr_head,train_loss,train_acc,val_loss,val_acc,val_f1,val_auc,val_sens,val_spec,val_prec,val_npv,val_mcc,val_kappa,epoch_time_s
5,17,7.409e-05,0.034355,0.987968,0.048051,0.984869,0.985075,0.999503,0.998624,0.971114,0.971888,0.998586,0.970106,0.969739,58.58
5,18,7.129e-05,0.037488,0.987195,0.024287,0.991059,0.991108,0.999712,0.996561,0.985557,0.985714,0.996523,0.982178,0.982118,58.9
5,19,6.841e-05,0.032186,0.988484,0.029185,0.989684,0.989775,0.999656,0.998624,0.980743,0.981081,0.998599,0.979524,0.979367,58.8
5,20,6.545e-05,0.02731,0.990203,0.034599,0.989684,0.989789,0.999712,1.0,0.979367,0.979784,1.0,0.979576,0.979367,58.64
5,21,6.243e-05,0.02791,0.990633,0.03308,0.98934,0.989445,0.999715,0.999312,0.979367,0.979771,0.999298,0.978874,0.97868,58.18
5,22,5.937e-05,0.02811,0.990031,0.043651,0.984869,0.985095,0.999662,1.0,0.969739,0.970628,1.0,0.970183,0.969739,58.78
5,23,5.627e-05,0.027387,0.990203,0.025753,0.992091,0.992137,0.99978,0.997937,0.986245,0.986404,0.997912,0.984249,0.984182,58.74
5,24,5.314e-05,0.023805,0.992179,0.034082,0.990028,0.990092,0.999562,0.996561,0.983494,0.983707,0.996516,0.980139,0.980055,58.69
5,25,5e-05,0.018651,0.993726,0.04695,0.984525,0.98472,0.999386,0.997249,0.971802,0.972502,0.997177,0.969365,0.969051,59.0
5,26,4.686e-05,0.023187,0.991836,0.034606,0.987964,0.988091,0.999726,0.998624,0.977304,0.977778,0.998595,0.97615,0.975928,59.06
5,27,4.373e-05,0.021922,0.991836,0.028692,0.991747,0.991814,0.99977,1.0,0.983494,0.983762,1.0,0.983628,0.983494,58.67
5,28,4.063e-05,0.017705,0.993812,0.036915,0.98762,0.987772,0.999688,1.0,0.975241,0.975839,1.0,0.97554,0.975241,58.75
5,29,3.757e-05,0.017921,0.993812,0.029836,0.991059,0.991132,0.999741,0.999312,0.982806,0.983085,0.999301,0.982252,0.982118,58.81
5,30,3.455e-05,0.014225,0.993984,0.03359,0.989684,0.989789,0.999799,1.0,0.979367,0.979784,1.0,0.979576,0.979367,58.56
5,31,3.159e-05,0.013421,0.995617,0.023412,0.994154,0.994184,0.999837,0.999312,0.988996,0.989108,0.999305,0.988361,0.988308,58.48
5,32,2.871e-05,0.015194,0.994844,0.0198,0.993122,0.993141,0.999807,0.995873,0.990371,0.990424,0.995851,0.98626,0.986245,58.56
5,33,2.591e-05,0.01483,0.995531,0.030942,0.989684,0.989789,0.999871,1.0,0.979367,0.979784,1.0,0.979576,0.979367,58.77
5,34,2.321e-05,0.01341,0.995273,0.027712,0.991059,0.991138,0.999875,1.0,0.982118,0.982432,1.0,0.982275,0.982118,58.65
5,35,2.061e-05,0.008118,0.997766,0.026681,0.991747,0.991814,0.999906,1.0,0.983494,0.983762,1.0,0.983628,0.983494,58.82
5,36,1.813e-05,0.011156,0.996305,0.037235,0.988652,0.988779,0.999896,1.0,0.977304,0.977808,1.0,0.977556,0.977304,58.77
5,37,1.577e-05,0.010384,0.996047,0.026195,0.992091,0.992153,0.999891,1.0,0.984182,0.984428,1.0,0.984305,0.984182,59.36
5,38,1.355e-05,0.009312,0.996992,0.02684,0.992091,0.992153,0.999917,1.0,0.984182,0.984428,1.0,0.984305,0.984182,58.25
5,39,1.147e-05,0.010209,0.996476,0.026984,0.992779,0.99283,0.999891,1.0,0.985557,0.985763,1.0,0.98566,0.985557,57.91
5,40,9.55e-06,0.011052,0.996476,0.041343,0.986589,0.986766,0.999889,1.0,0.973177,0.973878,1.0,0.973528,0.973177,58.41
5,41,7.78e-06,0.010665,0.996047,0.026742,0.991747,0.991814,0.99989,1.0,0.983494,0.983762,1.0,0.983628,0.983494,58.27
5,42,6.18e-06,0.009988,0.996476,0.027221,0.990715,0.990801,0.999917,1.0,0.981431,0.981769,1.0,0.9816,0.981431,58.03
5,43,4.76e-06,0.009954,0.996133,0.022924,0.992435,0.992491,0.999914,1.0,0.984869,0.985095,1.0,0.984982,0.984869,58.15
5,44,3.51e-06,0.00935,0.996906,0.023567,0.99381,0.993848,0.999924,1.0,0.98762,0.987772,1.0,0.987696,0.98762,57.89
5,45,2.45e-06,0.008056,0.99768,0.031796,0.991403,0.991476,0.999914,1.0,0.982806,0.983097,1.0,0.982951,0.982806,58.28
5,46,1.57e-06,0.007207,0.997937,0.0284,0.991403,0.991476,0.999924,1.0,0.982806,0.983097,1.0,0.982951,0.982806,58.17
5,47,8.9e-07,0.00879,0.997508,0.024305,0.993466,0.993509,0.999914,1.0,0.986933,0.987101,1.0,0.987017,0.986933,58.18
5,48,3.9e-07,0.00685,0.998023,0.030593,0.991747,0.991814,0.999922,1.0,0.983494,0.983762,1.0,0.983628,0.983494,57.85
5,49,1e-07,0.008357,0.997594,0.023989,0.99381,0.993848,0.999918,1.0,0.98762,0.987772,1.0,0.987696,0.98762,58.14
5,50,0.0,0.008581,0.997422,0.026556,0.992779,0.99283,0.99992,1.0,0.985557,0.985763,1.0,0.98566,0.985557,58.28
